listing_id,id_x,date,temp_max,temp_min,apparent_temp_max,apparent_temp_min,rain,wind_speed,wind_gust,humidity,neighbourhood_cleansed,property_type,room_type,host_is_superhost,price,sentiment_stars,weather_category,weather_sentence,weather_sentiment_score
4561312,1104942404585268300,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 54,Entire condo,Entire home/apt,t,6321.0,4.85,,,
4561312,1110722342141124981,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 54,Entire condo,Entire home/apt,t,6321.0,4.85,,,
4561312,1115834194274731184,2024-03-19,26.8,17.4,27.6,16.0,0.0,29.3,74.9,77.375,Ward 54,Entire condo,Entire home/apt,t,6321.0,4.88,,,
4352782,1122333518183408854,2024-03-28,22.4,15.7,21.2,13.8,0.0,33.1,91.8,79.33333333,Ward 61,Entire home,Entire home/apt,t,2655.0,4.88,,,
4353509,1120135153751725069,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 71,Entire home,Entire home/apt,f,1989.0,4.86,,,
4569367,1112872215620797853,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire rental unit,Entire home/apt,t,,4.47,,,
4569367,1117937571096920325,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 77,Entire rental unit,Entire home/apt,t,,4.62,,,
4390786,1102805374666138427,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 77,Entire place,Entire home/apt,t,2115.0,4.56,,,
4390786,1104241492749681183,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 77,Entire place,Entire home/apt,t,2115.0,4.83,,,
4390786,1107869871043291253,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 77,Entire place,Entire home/apt,t,2115.0,4.76,,,
4390786,1122367369118336855,2024-03-28,22.4,15.7,21.2,13.8,0.0,33.1,91.8,79.33333333,Ward 77,Entire place,Entire home/apt,t,2115.0,4.73,,,
4569933,1106409791480515233,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.93,,,
4569933,1108626765699616446,2024-03-09,24.8,16.8,26.8,16.0,0.0,21.1,57.2,74.875,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.79,,,
4569933,1111531824511690826,2024-03-13,24.0,15.5,23.0,15.7,0.0,19.9,58.0,66.125,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.77,,,
4569933,1118003694299551634,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 115,Entire rental unit,Entire home/apt,t,1194.0,4.86,,,
4393363,1112982324887402652,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 115,Entire rental unit,Entire home/apt,f,708.0,4.48,,,
4576887,1104899204355946861,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 61,Private room in bed and breakfast,Private room,f,1853.0,3.92,,,
4578856,1104981904099479194,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 77,Entire home,Entire home/apt,f,2902.0,4.74,,,
4591712,1116571311084424380,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 54,Entire guest suite,Entire home/apt,t,1158.0,4.96,,,
4591712,1120860768228533127,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 54,Entire guest suite,Entire home/apt,t,1158.0,4.25,,,
4591898,1104900034474137160,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 55,Entire home,Entire home/apt,t,,4.66,,,
4591898,1120119857297400386,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 55,Entire home,Entire home/apt,t,,4.6,,,
4820554,1106407264262215009,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.9,,,
4820554,1107801770596596138,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.82,,,
4820554,1112892403417356289,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.91,Wind,"The location was perfect, the apartment was beautifully decorated and comfortable, and the check in/out process was a breeze.",4.66
4820554,1118674864993585352,2024-03-23,20.7,14.5,20.2,14.9,0.0,16.0,45.0,72.91666667,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.9,,,
4820554,1120228777339432617,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.63,,,
4820554,1121658003366357056,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 77,Entire rental unit,Entire home/apt,t,2281.0,4.66,,,
4822336,1104266102104902775,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 77,Entire home,Entire home/apt,t,5731.0,4.67,,,
4619681,1102793722916618703,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 73,Entire townhouse,Entire home/apt,f,600.0,4.59,,,
4827735,1104210378071460975,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 77,Entire rental unit,Entire home/apt,,2328.0,4.6,,,
4827735,1109277102433232250,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 77,Entire rental unit,Entire home/apt,,2328.0,4.68,,,
4827735,1112946897936402999,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire rental unit,Entire home/apt,,2328.0,4.86,,,
4830932,1102812945334924752,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 54,Private room in home,Private room,t,564.0,4.41,,,
4830932,1104257871123311352,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 54,Private room in home,Private room,t,564.0,4.59,,,
4830932,1120117694692470643,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 54,Private room in home,Private room,t,564.0,4.73,,,
4629835,1124560258975589050,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 115,Entire rental unit,Entire home/apt,f,863.0,4.88,,,
4851293,1102759631881273731,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 113,Entire home,Entire home/apt,t,2380.0,4.29,,,
4851293,1110775525942838991,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 113,Entire home,Entire home/apt,t,2380.0,3.68,,,
4851293,1115069439690596225,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 113,Entire home,Entire home/apt,t,2380.0,4.84,Cold,"We hired the house in winter the last time and didn’t get a chance to use the pool, this time we did and it was absolutely amazing.<br/>I don’t regret this place at all, very happy clients",4.84
4858427,1110036539849961264,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,3.26,,,
4858427,1113708117615092813,2024-03-16,22.0,16.5,20.1,12.8,0.2,35.0,94.0,70.04166667,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.96,,,
4858427,1115868706769937455,2024-03-19,26.8,17.4,27.6,16.0,0.0,29.3,74.9,77.375,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.87,,,
4858427,1117225733301890349,2024-03-21,33.5,17.7,35.1,19.3,0.0,8.1,28.4,58.875,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.72,,,
4858427,1121613290386647190,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 77,Entire guest suite,Entire home/apt,t,1021.0,4.83,,,
4860778,1104250136505233880,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 23,Private room in home,Private room,t,723.0,4.9,,,
4875598,1104211151869834694,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 23,Entire rental unit,Entire home/apt,f,1422.0,4.74,,,
4875598,1110761943294607193,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 23,Entire rental unit,Entire home/apt,f,1422.0,4.78,,,
4646142,1102779739043640710,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.81,,,
4646142,1106347451753060509,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.86,,,
4646142,1107174118130281214,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.79,,,
4646142,1108515136980080212,2024-03-09,24.8,16.8,26.8,16.0,0.0,21.1,57.2,74.875,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.9,,,
4646142,1109340587378783753,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.67,,,
4646142,1119487342557217152,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.83,,,
4646142,1120218190190104855,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.62,,,
4646142,1121607842094175344,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.64,,,
4646142,1124528681458522053,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 115,Entire rental unit,Entire home/apt,,1212.0,4.93,,,
4882510,1107806687931757097,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 64,Entire cottage,Entire home/apt,t,3023.0,4.81,,,
4887141,1120937311981278264,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 83,Entire rental unit,Entire home/apt,f,720.0,4.59,,,
4660086,1115129441376969866,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 54,Entire home,Entire home/apt,f,22343.0,4.66,,,
4888362,1112928324870387819,2024-03-15,24.2,12.2,25.9,11.7,0.0,15.3,45.0,78.41666667,Ward 77,Entire cottage,Entire home/apt,t,503.0,4.77,,,
4888362,1118007251278988145,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 77,Entire cottage,Entire home/apt,t,503.0,4.85,,,
4888362,1123829451849108593,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 77,Entire cottage,Entire home/apt,t,503.0,4.82,,,
4890833,1103537346421440432,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 61,Entire rental unit,Entire home/apt,f,1425.0,4.13,,,
4890833,1109992946670769712,2024-03-11,30.9,15.5,34.2,15.9,0.0,25.6,66.2,71.125,Ward 61,Entire rental unit,Entire home/apt,f,1425.0,3.21,,,
4890833,1113626068057831768,2024-03-16,22.0,16.5,20.1,12.8,0.2,35.0,94.0,70.04166667,Ward 61,Entire rental unit,Entire home/apt,f,1425.0,4.81,,,
4890833,1119423981974986707,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 61,Entire rental unit,Entire home/apt,f,1425.0,4.58,,,
4900705,1112169874077570259,2024-03-14,24.7,16.5,25.5,15.2,0.0,21.7,56.9,68.20833333,Ward 71,Entire home,Entire home/apt,t,7858.0,4.44,,,
4900705,1116569388277529006,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 71,Entire home,Entire home/apt,t,7858.0,4.94,,,
4933142,1116592592581483986,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 115,Entire rental unit,Entire home/apt,t,845.0,4.48,,,
4937865,1115085266677214338,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 77,Entire rental unit,Entire home/apt,f,1419.0,4.85,,,
4940234,1120168569829830331,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 115,Entire guest suite,Entire home/apt,f,573.0,4.8,,,
4703470,1103492590161097302,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 54,Entire rental unit,Entire home/apt,t,1679.0,4.91,,,
4703470,1118009217447535185,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 54,Entire rental unit,Entire home/apt,t,1679.0,4.72,,,
4947360,1102728111597918964,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 59,Entire guest suite,Entire home/apt,t,925.0,4.88,,,
4954662,1107065244464586921,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 53,Private room in home,Private room,f,1105.0,4.3,,,
4711190,1107877738952764408,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 115,Entire rental unit,Entire home/apt,t,993.0,4.38,,,
4993364,1113619747461017367,2024-03-16,22.0,16.5,20.1,12.8,0.2,35.0,94.0,70.04166667,Ward 61,Entire home,Entire home/apt,f,4800.0,4.58,,,
4993364,1120926414316657588,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 61,Entire home,Entire home/apt,f,4800.0,4.77,,,
4725948,1109259055678107658,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 61,Entire home,Entire home/apt,f,1700.0,4.82,,,
5011026,1102718548158982248,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 77,Private room in home,Private room,t,885.0,4.58,,,
5011028,1108564853385334326,2024-03-09,24.8,16.8,26.8,16.0,0.0,21.1,57.2,74.875,Ward 77,Private room in home,Private room,t,774.0,4.78,,,
5011028,1124508743888377249,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 77,Private room in home,Private room,t,774.0,4.61,,,
5017023,1123852563463563526,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 61,Entire rental unit,Entire home/apt,,3978.0,4.83,,,
5032552,1124471583202356833,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 77,Entire loft,Entire home/apt,f,1215.0,4.57,,,
5034922,1102721748653728926,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 64,Entire condo,Entire home/apt,t,1850.0,4.91,,,
5034922,1119452349251209028,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 64,Entire condo,Entire home/apt,t,1850.0,4.8,,,
5034922,1121638029748505326,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 64,Entire condo,Entire home/apt,t,1850.0,4.64,,,
5062830,1115069203270050227,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 70,Private room in guesthouse,Private room,f,1240.0,4.84,,,
4740365,1106437454841224351,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 74,Entire home,Entire home/apt,t,2829.0,4.93,,,
4740365,1114407075579155008,2024-03-17,27.7,15.8,27.0,12.9,0.0,33.6,92.5,61.5,Ward 74,Entire home,Entire home/apt,t,2829.0,4.87,,,
4740365,1119471333101751664,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 74,Entire home,Entire home/apt,t,2829.0,4.7,,,
4740365,1120861073669362852,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 74,Entire home,Entire home/apt,t,2829.0,4.81,,,
4740365,1122328680656263878,2024-03-28,22.4,15.7,21.2,13.8,0.0,33.1,91.8,79.33333333,Ward 74,Entire home,Entire home/apt,t,2829.0,4.82,,,
4740365,1124509870575750230,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 74,Entire home,Entire home/apt,t,2829.0,4.83,,,
5065638,1105642941801988919,2024-03-05,23.0,15.1,23.4,14.8,0.2,14.5,43.2,68.54166667,Ward 115,Entire townhouse,Entire home/apt,t,4782.0,4.67,,,
5065638,1124482511717146944,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 115,Entire townhouse,Entire home/apt,t,4782.0,4.8,,,
4761092,1107802414859690345,2024-03-08,23.6,16.7,25.1,17.2,1.7,18.1,55.8,81.125,Ward 59,Entire rental unit,Entire home/apt,t,970.0,4.07,,,
4761092,1112189242176155548,2024-03-14,24.7,16.5,25.5,15.2,0.0,21.7,56.9,68.20833333,Ward 59,Entire rental unit,Entire home/apt,t,970.0,3.7,,,
4761092,1120219130470943334,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 59,Entire rental unit,Entire home/apt,t,970.0,4.39,,,
5107995,1115779382897920348,2024-03-19,26.8,17.4,27.6,16.0,0.0,29.3,74.9,77.375,Ward 77,Entire home,Entire home/apt,t,2633.0,4.32,,,
5310718,1106403675358421892,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 54,Entire rental unit,Entire home/apt,f,2298.0,4.82,,,
5316070,1111530459788971645,2024-03-13,24.0,15.5,23.0,15.7,0.0,19.9,58.0,66.125,Ward 54,Entire home,Entire home/apt,t,18615.0,4.78,,,
5316070,1123120505549765964,2024-03-29,24.3,16.9,23.5,13.6,0.0,30.7,88.9,67.875,Ward 54,Entire home,Entire home/apt,t,18615.0,4.87,,,
5316108,1116487541418797038,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 54,Entire rental unit,Entire home/apt,t,3358.0,4.86,,,
5323318,1103478069403135142,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 64,Private room in guest suite,Private room,t,650.0,4.95,,,
5323318,1110791969195625941,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 64,Private room in guest suite,Private room,t,650.0,4.89,,,
5323318,1114321369021472472,2024-03-17,27.7,15.8,27.0,12.9,0.0,33.6,92.5,61.5,Ward 64,Private room in guest suite,Private room,t,650.0,4.71,,,
5323318,1120175951318334808,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 64,Private room in guest suite,Private room,t,650.0,4.95,,,
5323318,1123053217550403733,2024-03-29,24.3,16.9,23.5,13.6,0.0,30.7,88.9,67.875,Ward 64,Private room in guest suite,Private room,t,650.0,4.91,,,
5323318,1124535749817040463,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 64,Private room in guest suite,Private room,t,650.0,4.88,,,
5137968,1102782536780870045,2024-03-01,23.4,15.8,25.7,16.2,0.0,18.0,51.5,83.0,Ward 61,Entire rental unit,Entire home/apt,t,1085.0,4.47,,,
5137968,1122403708581694069,2024-03-28,22.4,15.7,21.2,13.8,0.0,33.1,91.8,79.33333333,Ward 61,Entire rental unit,Entire home/apt,t,1085.0,4.68,,,
5147999,1123783374248349833,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 61,Entire guest suite,Entire home/apt,t,755.0,4.23,,,
5330276,1123118183121389777,2024-03-29,24.3,16.9,23.5,13.6,0.0,30.7,88.9,67.875,Ward 4,Entire guest suite,Entire home/apt,f,1033.0,4.26,,,
5148889,1109321895712665469,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 54,Entire villa,Entire home/apt,t,18386.0,4.42,,,
5148889,1119422213203640760,2024-03-24,21.5,15.1,20.2,14.5,0.0,20.3,65.9,68.875,Ward 54,Entire villa,Entire home/apt,t,18386.0,4.76,,,
5157425,1106398532955884148,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 74,Entire rental unit,Entire home/apt,f,,4.74,,,
5401119,1109331857075463196,2024-03-10,24.8,17.2,24.9,15.4,0.0,27.4,69.5,72.875,Ward 69,Entire condo,Entire home/apt,t,2158.0,4.95,,,
5425015,1123100223200045336,2024-03-29,24.3,16.9,23.5,13.6,0.0,30.7,88.9,67.875,Ward 54,Private room in villa,Private room,f,657.0,4.28,,,
5201253,1111527274004868520,2024-03-13,24.0,15.5,23.0,15.7,0.0,19.9,58.0,66.125,Ward 74,Entire home,Entire home/apt,t,7000.0,4.95,,,
5228522,1115101249484917613,2024-03-18,31.6,15.2,33.0,15.3,0.0,19.6,52.2,66.45833333,Ward 59,Entire home,Entire home/apt,t,6026.0,4.87,,,
5435586,1108527305925291625,2024-03-09,24.8,16.8,26.8,16.0,0.0,21.1,57.2,74.875,Ward 74,Entire rental unit,Entire home/apt,t,2094.0,4.83,,,
5436436,1104938380125420337,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 69,Entire rental unit,Entire home/apt,f,,4.6,,,
5436436,1123745621640657238,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 69,Entire rental unit,Entire home/apt,f,,4.71,,,
5254873,1120946996626263616,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 64,Entire guest suite,Entire home/apt,t,415.0,4.29,,,
5255446,1104969871205372716,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 115,Entire townhouse,Entire home/apt,t,1695.0,4.93,,,
5255446,1117223614929894595,2024-03-21,33.5,17.7,35.1,19.3,0.0,8.1,28.4,58.875,Ward 115,Entire townhouse,Entire home/apt,t,1695.0,4.83,,,
5439441,1104273691771107690,2024-03-03,27.4,18.4,27.7,15.9,0.0,31.1,92.5,72.91666667,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.69,,,
5439441,1106423756378728395,2024-03-06,24.3,14.4,25.4,13.1,0.0,14.2,40.7,67.0,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.84,,,
5439441,1107137774955071433,2024-03-07,21.8,13.2,20.0,12.9,0.0,24.1,76.0,77.95833333,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.01,,,
5439441,1114387552129542949,2024-03-17,27.7,15.8,27.0,12.9,0.0,33.6,92.5,61.5,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.3,,,
5439441,1117973154023315673,2024-03-22,23.2,15.4,23.6,16.7,2.1,15.8,47.9,85.375,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.82,,,
5439441,1120215965613449774,2024-03-25,22.3,15.3,22.3,13.9,0.0,21.4,62.3,77.79166667,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.75,,,
5439441,1120935377335935866,2024-03-26,24.2,15.6,24.0,14.9,0.1,29.2,81.4,78.41666667,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.86,,,
5439441,1122338116486942659,2024-03-28,22.4,15.7,21.2,13.8,0.0,33.1,91.8,79.33333333,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.67,,,
5439441,1124544599989545808,2024-03-31,19.4,15.1,19.4,14.9,2.7,22.8,76.0,89.58333333,Ward 69,Entire rental unit,Entire home/apt,t,1178.0,4.87,,,
5259123,1121652431694867427,2024-03-27,23.8,16.4,22.9,12.9,0.0,31.1,85.3,74.375,Ward 84,Entire guest suite,Entire home/apt,t,630.0,4.4,,,
5269233,1103548144600861579,2024-03-02,25.9,17.5,26.0,14.2,0.0,38.9,106.6,79.29166667,Ward 74,Entire villa,Entire home/apt,f,12412.0,4.93,,,
5442946,1123813906110096997,2024-03-30,33.8,15.2,34.8,15.1,0.0,17.4,46.8,58.75,Ward 77,Entire guest suite,Entire home/apt,t,907.0,4.76,,,
5273464,1105004561589394538,2024-03-04,18.8,15.3,19.8,15.5,18.5,18.5,57.2,89.95833333,Ward 54,Entire rental unit,Entire home/apt,f,,4.86,,,
5273464,1110775875717627870,2024-03-12,25.4,17.4,26.0,18.4,0.2,17.3,51.1,77.41666667,Ward 54,Entire rental unit,Entire home/apt,f,,3.74,,,
5461009,1116583203476009494,2024-03-20,34.5,17.8,36.7,18.9,0.0,15.8,43.2,66.5,Ward 61,Entire rental unit,Entire home/apt,t,519.0,4.78,,,
